temperature_recorded_date,state_name,crop_name,apy_item_interval_start,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
2010-03-08,Chhattisgarh,masoor,2010,36.99,16.91,0.0,0.31223,377.82,1.3656666666666666,367.4666666666667,0.5208633333333333
2010-03-09,Chhattisgarh,masoor,2010,36.68,16.25,0.0,0.31223,377.82,1.3656666666666666,367.4633333333333,0.5205299999999999
2010-03-10,Chhattisgarh,masoor,2010,35.87,15.81,0.0,0.31223,377.82,1.3656666666666666,367.4333333333333,0.5188066666666667
2010-03-11,Chhattisgarh,masoor,2010,36.08,17.11,0.35,0.31223,377.82,1.3656666666666666,367.43,0.5184733333333333
2010-03-12,Chhattisgarh,masoor,2010,35.56,17.09,0.19,0.31223,377.82,1.3656666666666666,367.4166666666667,0.5180833333333333
2010-03-13,Chhattisgarh,masoor,2010,36.89,17.32,0.13,0.31223,377.82,1.3656666666666666,367.41333333333336,0.5180833333333333
2010-03-14,Chhattisgarh,masoor,2010,37.44,17.09,0.0,0.31223,377.82,1.3656666666666666,367.39333333333326,0.5160833333333333
2010-03-15,Chhattisgarh,masoor,2010,37.75,17.38,0.0,0.31223,377.82,1.3656666666666666,367.39,0.5160833333333333
2010-03-16,Chhattisgarh,masoor,2010,38.13,18.54,0.18,0.31223,377.82,1.3656666666666666,367.3866666666666,0.51575
2010-03-17,Chhattisgarh,masoor,2010,37.75,19.28,0.0,0.31223,377.82,1.3656666666666666,367.3833333333334,0.5154166666666666
2010-03-18,Chhattisgarh,masoor,2010,37.9,19.31,0.0,0.31223,377.82,1.3656666666666666,367.3733333333333,0.5153599999999999
2010-03-19,Chhattisgarh,masoor,2010,38.5,18.72,0.0,0.31223,377.82,1.3656666666666666,367.3733333333333,0.5153599999999999
2010-03-20,Chhattisgarh,masoor,2010,38.46,18.62,0.0,0.31223,377.82,1.3656666666666666,367.3633333333333,0.5153033333333333
2010-03-21,Chhattisgarh,masoor,2010,39.8,19.02,0.0,0.31223,377.82,1.3656666666666666,367.3633333333333,0.5153033333333333
2010-03-22,Chhattisgarh,masoor,2010,40.49,19.43,0.28,0.31223,377.82,1.3656666666666666,367.3633333333333,0.5153033333333333
2010-03-23,Chhattisgarh,masoor,2010,40.55,20.74,0.0,0.31223,377.82,1.3656666666666666,367.3533333333333,0.5152466666666666
2010-03-24,Chhattisgarh,masoor,2010,40.57,20.77,0.0,0.31223,377.82,1.3656666666666666,367.2833333333333,0.50858
2010-03-25,Chhattisgarh,masoor,2010,40.38,21.32,0.0,0.31223,377.82,1.3656666666666666,367.28,0.5082466666666666
2010-03-26,Chhattisgarh,masoor,2010,39.58,21.81,0.47,0.31223,377.82,1.3656666666666666,367.2533333333333,0.5065233333333333
2010-03-27,Chhattisgarh,masoor,2010,40.42,22.8,0.0,0.31223,377.82,1.3656666666666666,367.23333333333335,0.5051899999999999
2010-03-28,Chhattisgarh,masoor,2010,40.35,22.48,0.09,0.31223,377.82,1.3656666666666666,367.24,0.5038
2010-03-29,Chhattisgarh,masoor,2010,40.33,21.54,0.0,0.31223,377.82,1.3656666666666666,367.1766666666667,0.5038
2010-03-30,Chhattisgarh,masoor,2010,39.92,21.93,0.23,0.31223,377.82,1.3656666666666666,367.1833333333333,0.50141
2010-03-31,Chhattisgarh,masoor,2010,40.16,22.76,0.06,0.31223,377.82,1.3656666666666666,367.16333333333336,0.50141
2010-04-01,Chhattisgarh,masoor,2010,40.05,23.02,0.0,0.31223,377.82,1.3656666666666666,367.1466666666667,0.50141
2010-04-02,Chhattisgarh,masoor,2010,40.16,22.68,0.0,0.31223,377.82,1.3656666666666666,367.13000000000005,0.4996966666666667
2010-04-03,Chhattisgarh,masoor,2010,40.81,22.17,0.0,0.31223,377.82,1.3656666666666666,367.1066666666666,0.4993633333333333
2010-04-04,Chhattisgarh,masoor,2010,41.05,22.25,0.0,0.31223,377.82,1.3656666666666666,367.0933333333333,0.4979766666666667
2010-04-05,Chhattisgarh,masoor,2010,41.18,21.12,0.0,0.31223,377.82,1.3656666666666666,367.09,0.4979766666666667
2010-04-06,Chhattisgarh,masoor,2010,41.9,21.14,0.0,0.31223,377.82,1.3656666666666666,367.06,0.49628
2010-04-07,Chhattisgarh,masoor,2010,41.58,22.06,0.0,0.31223,377.82,1.3656666666666666,367.0566666666667,0.49628
2010-04-08,Chhattisgarh,masoor,2010,41.46,21.16,0.0,0.31223,377.82,1.3656666666666666,367.0233333333333,0.49424
2010-04-09,Chhattisgarh,masoor,2010,41.84,22.05,0.0,0.31223,377.82,1.3656666666666666,367.00666666666666,0.4938633333333333
2010-04-10,Chhattisgarh,masoor,2010,42.43,23.67,0.0,0.31223,377.82,1.3656666666666666,366.97,0.4921566666666666
2010-04-11,Chhattisgarh,masoor,2010,43.31,22.71,0.0,0.31223,377.82,1.3656666666666666,366.95,0.4914266666666667
